Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
501.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
501.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
502	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
502.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
502.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
502.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
503	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
503.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
503.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
503.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
504	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
504.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
504.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
504.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
505	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
505.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
505.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
505.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
506	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
506.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
506.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
506.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
507	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
507.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
507.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
507.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
508	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
508.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
508.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
508.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
509	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
509.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
509.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
509.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
510	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
510.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
510.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
510.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
511	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
511.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
511.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
511.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
512	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
512.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
512.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
512.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
513	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
513.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
513.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
513.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
514	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
514.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
514.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
514.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
515	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
515.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
515.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
515.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
516	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
516.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
516.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
516.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
