Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
190.853	C	1	/prefix/%00%CA	202	C_Interest	4	10	10	0.31
190.86	C	1	/prefix/%00%C6	198	C_Interest	14	10	10	0.31
190.865	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
190.874	C	1	/prefix/%00%C9	201	C_Interest	5	10	10	0.31
190.898	C	1	/prefix/%00%C8	200	C_Interest	6	10	10	0.31
190.927	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
190.933	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
190.934	C	1	/prefix/%00%C2	194	C_Interest	18	10	10	0.31
190.972	C	1	/prefix/%00%C4	196	C_Interest	15	10	10	0.31
190.988	C	1	/prefix/%00%C7	199	C_Interest	8	10	10	0.31
191.003	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
191.01	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
191.015	C	1	/prefix/%00%C3	195	C_Interest	17	10	10	0.31
191.024	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
191.048	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
191.077	C	1	/prefix/%00%C5	197	C_Interest	15	10	10	0.31
191.083	C	1	/prefix/%00%C1	193	C_Interest	20	10	10	0.31
191.084	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
191.122	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
191.138	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
191.153	C	1	/prefix/%00%CA	202	C_Interest	5	10	10	0.31
191.16	C	1	/prefix/%00%C6	198	C_Interest	15	10	10	0.31
191.165	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
191.174	C	1	/prefix/%00%C9	201	C_Interest	6	10	10	0.31
191.198	C	1	/prefix/%00%C8	200	C_Interest	7	10	10	0.31
191.202	P	1	/prefix/%00%C1	193	P_GData	0	0	0	0
191.202	P	1	/prefix/%00%C1	193	P_Data	0	0	0	0
191.227	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
191.233	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
191.233	P	1	/prefix/%00%C1	193	P_Data	0	0	0	0
191.234	C	1	/prefix/%00%C2	194	C_Interest	19	10	10	0.31
191.272	C	1	/prefix/%00%C4	196	C_Interest	16	10	10	0.31
191.288	C	1	/prefix/%00%C7	199	C_Interest	9	10	10	0.31
191.303	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
191.31	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
191.315	C	1	/prefix/%00%C3	195	C_Interest	18	10	10	0.31
191.324	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
191.348	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
191.377	C	1	/prefix/%00%C5	197	C_Interest	16	10	10	0.31
191.383	C	1	/prefix/%00%C1	193	C_Interest	21	10	10	0.31
191.383	C	1	/prefix/%00%C1	193	C_Data	21	10	10	0.31
191.383	C	1	/prefix/%00%CB	203	C_Interest	0	10	10	0.31
